Shock_Industry,Shock_Country,Has_Shock_Label,Has_Solar_Label
Copper ores and concentrates,"('KR', 'Paraffin Waxes')",False,False
Copper ores and concentrates,"('KR', 'Petroleum Coke')",False,False
Copper ores and concentrates,"('KR', 'Non-specified Petroleum Products')",False,False
Copper ores and concentrates,"('KR', 'Nuclear fuel')",False,False
Copper ores and concentrates,"('KR', 'Plastics, basic')",False,False
Copper ores and concentrates,"('KR', 'Secondary plastic for treatment, Re-processing of secondary plastic into new plastic')",False,False
Copper ores and concentrates,"('KR', 'N-fertiliser')",False,False
Copper ores and concentrates,"('KR', 'P- and other fertiliser')",False,False
Copper ores and concentrates,"('KR', 'Chemicals nec')",False,False
Copper ores and concentrates,"('KR', 'Charcoal')",False,False
Copper ores and concentrates,"('KR', 'Additives/Blending Components')",False,False
Copper ores and concentrates,"('KR', 'Biogasoline')",False,False
Copper ores and concentrates,"('KR', 'Biodiesels')",False,False
Copper ores and concentrates,"('KR', 'Other Liquid Biofuels')",False,False
Copper ores and concentrates,"('KR', 'Rubber and plastic products (25)')",False,False
Copper ores and concentrates,"('KR', 'Glass and glass products')",False,False
Copper ores and concentrates,"('KR', 'Secondary glass for treatment, Re-processing of secondary glass into new glass')",False,False
Copper ores and concentrates,"('KR', 'Ceramic goods')",False,False
Copper ores and concentrates,"('KR', 'Bricks, tiles and construction products, in baked clay')",False,False
Copper ores and concentrates,"('KR', 'Cement, lime and plaster')",False,False
Copper ores and concentrates,"('KR', 'Ash for treatment, Re-processing of ash into clinker')",False,False
Copper ores and concentrates,"('KR', 'Other non-metallic mineral products')",False,False
Copper ores and concentrates,"('KR', 'Basic iron and steel and of ferro-alloys and first products thereof')",False,False
Copper ores and concentrates,"('KR', 'Secondary steel for treatment, Re-processing of secondary steel into new steel')",False,False
Copper ores and concentrates,"('KR', 'Precious metals')",False,False
Copper ores and concentrates,"('KR', 'Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals')",False,False
Copper ores and concentrates,"('KR', 'Aluminium and aluminium products')",False,False
Copper ores and concentrates,"('KR', 'Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium')",False,False
Copper ores and concentrates,"('KR', 'Lead, zinc and tin and products thereof')",False,False
Copper ores and concentrates,"('KR', 'Secondary lead for treatment, Re-processing of secondary lead into new lead')",False,False
Copper ores and concentrates,"('KR', 'Copper products')",False,False
Copper ores and concentrates,"('KR', 'Secondary copper for treatment, Re-processing of secondary copper into new copper')",False,False
Copper ores and concentrates,"('KR', 'Other non-ferrous metal products')",False,False
Copper ores and concentrates,"('KR', 'Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals')",False,False
Copper ores and concentrates,"('KR', 'Foundry work services')",False,False
Copper ores and concentrates,"('KR', 'Fabricated metal products, except machinery and equipment (28)')",False,False
Copper ores and concentrates,"('KR', 'Machinery and equipment n.e.c. (29)')",False,False
Copper ores and concentrates,"('KR', 'Office machinery and computers (30)')",False,False
Copper ores and concentrates,"('KR', 'Electrical machinery and apparatus n.e.c. (31)')",False,False
Copper ores and concentrates,"('KR', 'Radio, television and communication equipment and apparatus (32)')",False,False
Copper ores and concentrates,"('KR', 'Medical, precision and optical instruments, watches and clocks (33)')",False,False
Copper ores and concentrates,"('KR', 'Motor vehicles, trailers and semi-trailers (34)')",False,False
Copper ores and concentrates,"('KR', 'Other transport equipment (35)')",False,False
Copper ores and concentrates,"('KR', 'Furniture; other manufactured goods n.e.c. (36)')",False,False
Copper ores and concentrates,"('KR', 'Secondary raw materials')",False,False
Copper ores and concentrates,"('KR', 'Bottles for treatment, Recycling of bottles by direct reuse')",False,False
Copper ores and concentrates,"('KR', 'Electricity by coal')",False,False
Copper ores and concentrates,"('KR', 'Electricity by gas')",False,False
Copper ores and concentrates,"('KR', 'Electricity by nuclear')",False,False
Copper ores and concentrates,"('KR', 'Electricity by hydro')",False,False
Copper ores and concentrates,"('KR', 'Electricity by wind')",False,False
Copper ores and concentrates,"('KR', 'Electricity by petroleum and other oil derivatives')",False,False
Copper ores and concentrates,"('KR', 'Electricity by biomass and waste')",False,False
Copper ores and concentrates,"('KR', 'Electricity by solar photovoltaic')",False,False
Copper ores and concentrates,"('KR', 'Electricity by solar thermal')",False,False
Copper ores and concentrates,"('KR', 'Electricity by tide, wave, ocean')",False,False
Copper ores and concentrates,"('KR', 'Electricity by Geothermal')",False,False
Copper ores and concentrates,"('KR', 'Electricity nec')",False,False
Copper ores and concentrates,"('KR', 'Transmission services of electricity')",False,False
Copper ores and concentrates,"('KR', 'Distribution and trade services of electricity')",False,False
Copper ores and concentrates,"('KR', 'Coke oven gas')",False,False
Copper ores and concentrates,"('KR', 'Blast Furnace Gas')",False,False
Copper ores and concentrates,"('KR', 'Oxygen Steel Furnace Gas')",False,False
Copper ores and concentrates,"('KR', 'Gas Works Gas')",False,False
Copper ores and concentrates,"('KR', 'Biogas')",False,False
Copper ores and concentrates,"('KR', 'Distribution services of gaseous fuels through mains')",False,False
Copper ores and concentrates,"('KR', 'Steam and hot water supply services')",False,False
Copper ores and concentrates,"('KR', 'Collected and purified water, distribution services of water (41)')",False,False
Copper ores and concentrates,"('KR', 'Construction work (45)')",False,False
Copper ores and concentrates,"('KR', 'Secondary construction material for treatment, Re-processing of secondary construction material into aggregates')",False,False
Copper ores and concentrates,"('KR', 'Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries')",False,False
Copper ores and concentrates,"('KR', 'Retail trade services of motor fuel')",False,False
Copper ores and concentrates,"('KR', 'Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)')",False,False
Copper ores and concentrates,"('KR', 'Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)')",False,False
Copper ores and concentrates,"('KR', 'Hotel and restaurant services (55)')",False,False
Copper ores and concentrates,"('KR', 'Railway transportation services')",False,False
Copper ores and concentrates,"('KR', 'Other land transportation services')",False,False
Copper ores and concentrates,"('KR', 'Transportation services via pipelines')",False,False
Copper ores and concentrates,"('KR', 'Sea and coastal water transportation services')",False,False
Copper ores and concentrates,"('KR', 'Inland water transportation services')",False,False
Copper ores and concentrates,"('KR', 'Air transport services (62)')",False,False
Copper ores and concentrates,"('KR', 'Supporting and auxiliary transport services; travel agency services (63)')",False,False
Copper ores and concentrates,"('KR', 'Post and telecommunication services (64)')",False,False
Copper ores and concentrates,"('KR', 'Financial intermediation services, except insurance and pension funding services (65)')",False,False
Copper ores and concentrates,"('KR', 'Insurance and pension funding services, except compulsory social security services (66)')",False,False
Copper ores and concentrates,"('KR', 'Services auxiliary to financial intermediation (67)')",False,False
Copper ores and concentrates,"('KR', 'Real estate services (70)')",False,False
Copper ores and concentrates,"('KR', 'Renting services of machinery and equipment without operator and of personal and household goods (71)')",False,False
Copper ores and concentrates,"('KR', 'Computer and related services (72)')",False,False
Copper ores and concentrates,"('KR', 'Research and development services (73)')",False,False
Copper ores and concentrates,"('KR', 'Other business services (74)')",False,False
Copper ores and concentrates,"('KR', 'Public administration and defence services; compulsory social security services (75)')",False,False
Copper ores and concentrates,"('KR', 'Education services (80)')",False,False
Copper ores and concentrates,"('KR', 'Health and social work services (85)')",False,False
Copper ores and concentrates,"('KR', 'Food waste for treatment: incineration')",False,False
Copper ores and concentrates,"('KR', 'Paper waste for treatment: incineration')",False,False
Copper ores and concentrates,"('KR', 'Plastic waste for treatment: incineration')",False,False
Copper ores and concentrates,"('KR', 'Intert/metal waste for treatment: incineration')",False,False
Copper ores and concentrates,"('KR', 'Textiles waste for treatment: incineration')",False,False
Copper ores and concentrates,"('KR', 'Wood waste for treatment: incineration')",False,False
Copper ores and concentrates,"('KR', 'Oil/hazardous waste for treatment: incineration')",False,False
Copper ores and concentrates,"('KR', 'Food waste for treatment: biogasification and land application')",False,False
Copper ores and concentrates,"('KR', 'Paper waste for treatment: biogasification and land application')",False,False
Copper ores and concentrates,"('KR', 'Sewage sludge for treatment: biogasification and land application')",False,False
Copper ores and concentrates,"('KR', 'Food waste for treatment: composting and land application')",False,False
Copper ores and concentrates,"('KR', 'Paper and wood waste for treatment: composting and land application')",False,False
Copper ores and concentrates,"('KR', 'Food waste for treatment: waste water treatment')",False,False
Copper ores and concentrates,"('KR', 'Other waste for treatment: waste water treatment')",False,False
Copper ores and concentrates,"('KR', 'Food waste for treatment: landfill')",False,False
Copper ores and concentrates,"('KR', 'Paper for treatment: landfill')",False,False
Copper ores and concentrates,"('KR', 'Plastic waste for treatment: landfill')",False,False
Copper ores and concentrates,"('KR', 'Inert/metal/hazardous waste for treatment: landfill')",False,False
Copper ores and concentrates,"('KR', 'Textiles waste for treatment: landfill')",False,False
Copper ores and concentrates,"('KR', 'Wood waste for treatment: landfill')",False,False
